Country Name,Country Code,Region,IncomeGroup,Indicator Name,Indicator Code,Year,Energy_Consump.
"Korea, Dem. People's Rep.",PRK,East Asia & Pacific,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,9.59855846138256
Portugal,PRT,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,23.7418038620689
Paraguay,PRY,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,70.1717942056015
West Bank and Gaza,PSE,Middle East & North Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,20.9570161664516
French Polynesia,PYF,East Asia & Pacific,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,9.38027878968366
Qatar,QAT,Middle East & North Africa,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,0.0
Romania,ROU,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,8.60268292175641
Russian Federation,RUS,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,3.87068140916737
Rwanda,RWA,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,88.3582377902898
Saudi Arabia,SAU,Middle East & North Africa,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,0.0258904054707397
Sudan,SDN,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,81.4714019803574
Senegal,SEN,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,53.1778586573874
Singapore,SGP,East Asia & Pacific,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,0.452737924140517
Solomon Islands,SLB,East Asia & Pacific,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,59.9754622112303
Sierra Leone,SLE,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,90.2416623879196
El Salvador,SLV,Latin America & Caribbean,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,54.7469792439305
Somalia,SOM,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,90.5654175274146
Serbia,SRB,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,24.9760842877009
Sao Tome and Principe,STP,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,53.9428238525238
Slovak Republic,SVK,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,4.20701048584553
Slovenia,SVN,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,11.4948224778553
Sweden,SWE,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,33.9141814843503
Eswatini,SWZ,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,72.7563046371405
Seychelles,SYC,Sub-Saharan Africa,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,2.96356046049692
Syrian Arab Republic,SYR,Middle East & North Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,1.80598957561419
Turks and Caicos Islands,TCA,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,0.898626496988708
Chad,TCD,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,98.1385241378915
Togo,TGO,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,81.5209030274209
Thailand,THA,East Asia & Pacific,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,22.6994112967089
Tajikistan,TJK,Europe & Central Asia,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,60.5824984917595
Turkmenistan,TKM,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,0.00197160770211246
Tonga,TON,East Asia & Pacific,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,1.16194202663287
Trinidad and Tobago,TTO,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,1.18520970750999
Tunisia,TUN,Middle East & North Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,14.3680332929207
Turkey,TUR,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,22.0984419532268
Tuvalu,TUV,East Asia & Pacific,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,0.0
Tanzania,TZA,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,93.3715035008818
Uganda,UGA,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,95.971169827151
Ukraine,UKR,Europe & Central Asia,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,0.976939547570397
Uruguay,URY,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,41.0661835465106
United States,USA,North America,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,4.72655433519206
Uzbekistan,UZB,Europe & Central Asia,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,1.45860235183901
St. Vincent and the Grenadines,VCT,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,9.10403227866365
Venezuela RB,VEN,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,13.1128086169932
British Virgin Islands,VGB,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,1.14043463465954
Virgin Islands (U.S.),VIR,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,0.0
Vietnam,VNM,East Asia & Pacific,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,65.1257836056628
Vanuatu,VUT,East Asia & Pacific,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,27.202945395262
Samoa,WSM,East Asia & Pacific,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,45.2181139405518
Yemen Rep.,YEM,Middle East & North Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,1.50425596243834
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,18.1130796760271
Zambia,ZMB,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,87.1113305644896
Zimbabwe,ZWE,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1995,67.0622639174238
Aruba,ABW,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,0.167474284591361
Afghanistan,AFG,South Asia,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,37.9457475001443
Angola,AGO,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,73.1396004507038
Albania,ALB,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,51.63636055808
Andorra,AND,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,14.1000476048869
United Arab Emirates,ARE,Middle East & North Africa,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,0.0803323472677077
Argentina,ARG,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,10.1938555855904
Armenia,ARM,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,12.4733043728429
American Samoa,ASM,East Asia & Pacific,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,0.0
Antigua and Barbuda,ATG,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,0.0
Australia,AUS,East Asia & Pacific,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,8.86597056035989
Austria,AUT,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,24.0368773390085
Azerbaijan,AZE,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,1.7389026644512
Burundi,BDI,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,95.1893270552475
Belgium,BEL,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,1.18440709920024
Benin,BEN,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,84.1459675681926
Burkina Faso,BFA,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,92.15659354011311
Bangladesh,BGD,South Asia,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,62.1240765978699
Bulgaria,BGR,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,3.5463405513982
Bahrain,BHR,Middle East & North Africa,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,0.0
The Bahamas,BHS,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,0.0
Bosnia and Herzegovina,BIH,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,32.8526731958455
Belarus,BLR,Europe & Central Asia,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,3.1013098744797
Belize,BLZ,Latin America & Caribbean,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,42.6821474315401
Bermuda,BMU,North America,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,0.0
Bolivia,BOL,Latin America & Caribbean,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,33.1372674813617
Brazil,BRA,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,44.5328823904229
Barbados,BRB,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,16.8069110064684
Brunei Darussalam,BRN,East Asia & Pacific,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,0.0
Bhutan,BTN,South Asia,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,93.2400206314055
Botswana,BWA,Sub-Saharan Africa,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,44.68880764665
Central African Republic,CAF,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,91.6648332714316
Canada,CAN,North America,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,21.5792375247257
Switzerland,CHE,Europe & Central Asia,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,17.1169787499686
Chile,CHL,Latin America & Caribbean,High income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,32.2306622953979
China,CHN,East Asia & Pacific,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,30.5371754582264
Cote d'Ivoire,CIV,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,74.0417289026024
Cameroon,CMR,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,84.937845664018
Congo Dem. Rep.,COD,Sub-Saharan Africa,Low income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,96.9615832266967
Congo Rep.,COG,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,75.4096686308797
Colombia,COL,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,33.7753983146372
Comoros,COM,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,60.8021923688302
Cabo Verde,CPV,Sub-Saharan Africa,Lower middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,36.1614118547227
Costa Rica,CRI,Latin America & Caribbean,Upper middle income,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1996,36.6542171344287
